 --- “I want the kids to not only think about college because you know the answer, ‘well, I want to be a doctor,’ but I want them to understand that there’s great jobs from a technical institute, also,” she said. 	  --- “ᎠᏆᏚᎵ ᏗᏂᏲᏟ ᏝᏙ ᎤᎾᏓᏅᏖᏗᏊ ᎢᎦ ᎦᎸᎳᏗ ᏧᎾᏕᎶᏆᏍᏗ ᏅᏗᎦᎵᏍᏙᏗ ᏣᏅᏔ ᎦᏬᎯᎵᏴᏍᏗᎢ, ‘ᎠᏆᏚᎵ ᎾᎿ ᎠᏂᎦᏅᎦᏘ ᎢᏳᎾᎵᏍᏙᏗ,’ ᎠᏎᏃ ᎠᏆᏚᎵ ᎤᏃᏟᏍᏗ ᎾᎿ ᎣᏍᏓ ᏗᎦᎸᏫᏍᏓᏁᏗ ᎤᏙᏢᏒ ᎾᎿ technical institute, ᎠᎴᏍᏊ” ᎠᏗᏍᎬᎢ. 
 --- She said getting students on local campuses helps them feel familiar with the surroundings if they plan to attend one of the universities or institutions. 	  --- ᎠᏗᏍᎬ ᎾᏍᎩ ᎾᎥ ᎠᏁᎯ ᏗᎾᏕᎶᏆᏍᎩ ᎤᏂᏍᏕᎵᏍᎪ ᏄᏍᏛ ᏚᎾᏓᏅᏛ ᎤᏁᏙᎸ ᏱᎩ ᎾᎿ ᏱᏙᏛᎾᏕᎶᏆᎢ ᎾᎿ ᎦᎸᎳᏗ ᏧᎾᏕᎶᏆᏍᏗ ᎠᎴ ᎨᎨᏲᏅᏗᎢ. 
 --- “I want them to learn that it’s not scary up there,” she said. “I want you to be able to go on that campus and say, ‘oh, I’ve been in there before.’” 	  --- “ᎠᏆᏚᎵ ᎤᎾᏕᎶᏆᏍᏗ ᎤᏂᏍᎦᏍᏓᏅᏗ ᏂᎨᏒᎾ,” ᎠᏗᏍᎬᎢ. “ᎠᏆᏚᎵ ᎾᎿ ᏣᏂᎩᏍᏗ ᏂᎦᎭᎢᏐ ᎾᎿ campus ᎬᏗᏍᎩ ᎠᎴ ᏣᏗᎢ, ‘Ꭳ ᎠᏇᏚᎸ ᎾᎿᎢ ᎦᏳᎳ.” 
 --- Carlile said she and her colleagues try to make differences in their students’ lives. 	  --- Carlile ᎠᏗᏍᎬ ᎾᏍᎩ ᎠᎴ ᏧᏂᎸᏫᏍᏓᏁᎯ ᎠᎾᏁᎸᏗᏍᎪ ᏄᏓᎴ ᎢᏳᎵᏍᏙᏗ ᎾᏍᎩ ᏗᎾᏕᎶᏆᏍᎩ ᏓᎾᏕᎶᏆᏍᎬ ᎠᎾᎴᏂᏙᎲᎢ. 
 --- “Sometimes you don’t know for a long time that you made a difference, but sometimes they come back and check in and say ‘I’m in school. I wanted to let you know that it made a difference,’” she said. 	  --- “ᎢᏴᏓᎭ Ꮭ ᏲᏅᏙ ᎢᎪᎯᏓ ᏄᏓᎴ ᏂᎦᎵᏍᏗᏍᎬ ᎣᏍᏓ ᎨᏒᎢ, ᎠᏎᏃ ᎢᏴᏓᎭ ᎠᏂᎷᎪ ᎠᎴ ᎯᎠ ᎾᏂᏪᏍᎪ ᏕᎦᏕᎶᏆᎠ. ᎠᏆᏚᎵ ᏣᏅᏗ ᎢᏳᎵᏍᏙᏗ ᎾᏍᎩ ᎾᏛᏁᎸ ᏄᏓᎴ ᏂᎦᎵᏍᏗᏍᎬ,” ᎠᏗᏍᎬᎢ. 
 --- Carlile said school officials plan to continue the Parent University as a monthly event. 	  --- Carlile ᎠᏗᏍᎬ ᏧᎾᏕᎶᏆᏍᏗ ᏧᏂᎸᏫᏍᏓᏁᎯ ᎦᏄᎪᏓ ᏂᎦᏯᎢᏐ ᎾᎿ ᏧᎾᏓᎦᏴᎵᎨ ᏧᎾᏕᎶᏆᏍᏗ ᎾᎿ ᏏᏅᏓ ᎢᏳᏓᎵ ᎢᏳᎵᏍᏙᏗᎢ. 
 --- “The emphasis will be different, but tentatively we’re planning a resource fair of some sort in February. March will be a literacy event, and in April we’re going to have a family STEM (science, technology, engineering and mathematics) night. We’ll have hands-on science activities that the children and their families will do and, we’ll just kind of be there to facilitate it,” she said. 	  --- “ᏚᏄᎪᏔᏅ ᏄᏓᎴ ᎨᏎᏍᏗ, ᎠᏎᏃ ᎾᏞᎬ ᏚᏧᎪᏗᎭ ᎾᏍᎩ ᎤᎵᏍᏕᎸᏙᏗ ᎣᎩᏍᏆᎸᏙᏗ ᎾᎿ ᎧᎦᎵ ᎧᎴᏍᏗ. ᎠᏅᏱ ᎾᏍᎩ ᏗᎪᏪᎶᏗ ᎨᏎᏍᏗ, ᎠᎴ ᎧᏬᏂ ᎾᏍᎩ ᏏᏓᏁᎸ STEM (science, technology, engineering, ᎠᎴ mathematics) ᎤᏒᎢ. ᎾᎿ ᏧᏃᏰᏂ ᏗᎬᏗ ᎠᏃᏢᏅᏍᎪᎢ ᎾᎿ science ᎾᎿ ᏗᏂᏲᏟ ᎠᎴ ᎾᎿ ᎠᏂᏏᏓᏁᎸ ᎾᎾᏛᏁᎰ ᎠᎴ, ᎣᏤᏙᎰ ᏙᏥᏍᏕᎵᎯᏙᎰᎢ,” ᎠᏗᏍᎬᎢ.
 --- Tahlequah resident Melissa Wofford said she attended the first Parent University to learn more about it. Her son, Caleb, attends the school and is in the fourth grade. 	  --- ᏓᎵᏆ ᎦᏁᎵ Melissa Wofford ᎠᏗᏍᎬ ᎤᏪᏙᎴ ᎾᎿ ᎢᎬᏱ ᏧᎾᏓᎦᏴᎵᎨ ᏧᎾᏕᎶᏆᏍᏗ ᎤᎪᏛ ᎤᏕᎶᏆᏍᏗᎢ. ᎤᏪᏥ ᎠᏧᏣ, Caleb, ᎤᏪᏙᎴ ᏧᎾᏕᎶᏆᏍᏗ ᎠᎴ ᎾᎿ ᏅᎩᏁ ᏗᎧᏂᏙᎯ. 
 --- “I was kind of hoping to see what it was about and see what was going on up here at the school and see what opportunities they had because I heard they had gotten a grant, but I didn’t really know what it was about,” she said. 	  --- “ᏍᏗᎩᏓᏃ ᎠᏋᏒ ᎠᎩᎪᏩᏛᏗ ᎾᏍᎩ ᏂᎦᎵᏍᏔᏅᏍᎬ ᎾᎿ ᏧᎾᏕᎶᏆᏍᏗ ᎠᎴ ᎠᎩᎪᏩᏛᏗ ᎢᏳᏍᏗ ᏓᏙᏢᏍᎬ ᎤᏝᏅᏛ ᏂᏗᎦᎵᏍᏙᏗ ᎠᏆᏛᎦᏅ ᎤᎾᎵᏍᏕᎸᏙᏗ ᏚᏂᎩᏒᎢ, ᎠᏎᏃ Ꮭ ᏙᎯᏳ ᏯᏆᏅᏖ ᏙᎯᏳ ᎢᏳᏍᏗ ᎨᏒᎢ,” ᎠᏗᏍᎬᎢ. 
 --- Wofford said she’s glad to see Grand View offering such opportunities. 	  --- Wofford ᎠᏗᏍᎬ ᎠᎵᎮᎵᎬ ᎠᎪᏩᏘᏍᎬ Crand View ᎠᎾᎵᏍᎪᎸᏗᏍᎬ ᎾᏍᎩ ᎢᏳᏍᏗ ᎬᏩᎾᏕᎶᏆᏍᏗ ᏂᎦᎵᏍᏗᏍᎬᎢ. 
 --- “Grand View’s an awesome school, and they give a lot of really cool opportunities,” she said. “We’ve really, really enjoyed having our kids here.” 	  --- “Grand View’s ᎢᎦ ᎣᏍᏓ ᏧᎾᏕᎶᏆᏍᏗ, ᎠᎴ ᎠᏂᎩᏍᎪ ᎤᎪᏓ ᏧᏓᎴᏅᏓ ᎣᏍᏓ ᎦᎬᏔᏂᏓᏍᏗ ᎠᏕᎶᏆᏍᏗᎢ,” ᎠᏗᏍᎬᎢ. “ᎢᎦᏃ ᎣᏣᎵᎮᎦ ᎠᎭᏂ ᏓᎾᏕᎶᏆᏍᎬ ᏗᏂᏲᏟ ᎠᎭᏂ.” 
 --- Carlile said in the future school officials hope to get more families coming to Parent University events. 	  --- Carlile ᎠᏗᏍᎬ ᎠᏟᎢᎵᏒ ᏧᎾᏕᎶᏆᏍᏗ ᏧᏂᎸᏫᏍᏓᏁᎯ ᎤᏚᎩ ᎣᎬᎭ ᎤᎪᏛ ᎠᏂᏏᏓᏁᎸ ᎤᏂᎷᎯᏍᏗ ᎾᎿ ᏧᎾᏓᎦᏴᎵᎨ ᏧᎾᏕᎶᏆᏍᏗ ᎾᎾᏛᏁᎲᎢ. 
 --- “This is just our first step. We’re going to get better at it. Most people don’t know what we’re doing yet. It’s taken a little while to disseminate the information and the opportunities,” she said. “We have high expectations and high hopes for what we’ll be able to accomplish.” 	  --- “ᎯᎠ ᎾᏍᎩ ᎢᎬᏱ ᎠᎳᏍᎬᏗ. ᏓᏤᏞᏍᏗ. ᎤᏂᎪᏛ ᎠᏂᏴᏫ Ꮭ ᏳᎾᏅᏔ Ꮟ. ᏝᎦ ᏓᏟᎢᎵᏙᎯ ᏂᎦᏓ ᎧᏃᎮᏗ ᎢᏳᏍᏗ ᏂᎦᎵᏍᏔᏅᏍᎬᎢ ᎠᎴ ᎠᏝᏅᏓᏗᏍᎬᎢ,” ᎠᏗᏍᎬᎢ “ᎢᎦ ᎤᏚᎩ ᎣᎬᎭ ᎠᎴ ᎤᎪᏓ ᎢᏳᎵᏍᏔᏅᏍᏗᎢ ᎣᏍᏓ.” 
 --- Carlile said if anyone is interested in talking to students about careers or giving students tours of their workplaces to call at 918-456-5131.	  --- Carlile ᎠᏗᏍᎬ ᎢᏳᏃ ᎩᎶ ᏳᏚᎵᎭ ᏗᏕᎶᏆᏍᎩ ᏳᏚᎵᎭ ᎤᎪᏛ ᎤᏕᎶᏆᏍᏗ ᎤᏕᎶᏆᏍᏗ ᎤᎪᏛ ᎯᎠ ᏭᏟᏃᎮᏗ ᎯᎠ ᏗᏎᏍᏗ 918-456-5131.
	
--- ---	--- ---
01/28/2016 02:00 PM	01/28/2016 02:00 PM
PARK HILL, Okla. 	ᎠᏭ ᎤᏂᏴᏍᏗ, ᎣᎦᎳᎰᎹ.
– After more than a decade, the Cherokee Heritage Center has a new curator. One who is familiar with the center after having worked at it before. 	- ᏍᎪᎯ ᏧᏕᏘᏴᏓ ᏂᎨᏐ ᎩᎳ ᎢᏤᎢ ᏗᎦᏘᏱ ᎤᏂᎧᏁᎢ ᏣᎳᎩᎯ ᏧᎾᏓᎴᏅ ᎠᏰᎵ ᎣᏍᏓᏃ ᎠᎦᏔᎯ ᏄᏍᏗᏓᏅ ᎥᎿ ᎠᎴ ᏧᏟᎢᎩᏍᏓᏅᎯ ᏧᎸᏫᏍᏓᏁᎸᎢ ᎨᏒᎢ. 
--- Callie Chunestudy, 34, took over the position on Nov. 9 after former CHC Curator Mickel Yantz accepted a job with the Sherwin Miller Museum of Jewish Art in Tulsa. 	--- Callie Chunestudy, 34, ᏅᏓᏕᏆ. 9ᏁᎢ ᎤᎴᏅᎮ ᏚᎸᏫᏍᏓᏁᎲᎢ ᎤᏑᎵᎪᏣ Mickel Yantz ᏗᎦᏘᏱ ᎨᏒ Sherwin Miller ᎤᏪᏘ ᎠᏍᏆᏂᎪᏛ Jewish Arts Tulsa ᏭᎴᏅᎮ ᏚᎩᏫᏍᏓᏁᎲᎢ. 
--- Chunestudy is a graduate of Northeastern State University with a bachelor’s degree in fine arts. 	--- ᎤᏴᏢᎧᎸᎬ ᏍᎦᏚᎩ ᏩᎦᎸᎳᏗᏴ ᏧᎾᏕᎶᏆᏍᏗᏱ ᏧᏍᏆᏛ Chunestudy ᎣᎯᏍᏗ ᏗᏟᎶᏍᏙᏗ ᏧᎾᏕᎶᏆᏍᏗ. 
--- “The Heritage Center has always held a big place in my heart. It’s where I worked at 16 on (Cherokee Nation) Summer Youth (Employment Program) and at 18 for the pottery division back when that was going on,” she said. 	--- “ᏓᎳᏚ ᏳᏕᏘᏴᏓ ᏥᎨᏒ ᎤᎴᏅᎮ ᏚᎸᏫᏍᏓᏁᎲ (ᏣᎳᎩᎯ ᎠᏰᎵ) summer youth (ᏗᎨᏥᎾᏢᏗ ᎤᏙᏢᏒ) ᎠᎴ ᏁᎳᏚ ᏳᏕᏘᏴᏓ ᏥᎨᏒ ᎦᏓᎫᎦ ᏧᏃᏢᏗ ᏚᎸᏫᏍᏓᏁᎸᎢ,” ᎠᏗᏍᎬᎢ. 
--- Through the Summer Youth Employment Program, Chunestudy said she gave tours in Adam’s Corner, the CHC’s rural village that depicts Cherokee life in the 1890s before Oklahoma statehood. Chunestudy added that she also worked in the museum archives department and as a secretary under the same employment program, giving her a total of two years experience at CHC before her current position. --- As for her curator job, she said in many ways she wants to follow her predecessor’s path. --- “Mickel was here 11 years, so I have big shoes to fill. He left a legacy of great shows and exhibits that he put together for the Heritage Center,” she said. “My hope is to continue that legacy while bringing new eyes and new things to the table. We have some really great shows coming up, including our current exhibit, ‘Talking Leaves to Pixels: The History of the Cherokee Syllabary,’ which runs from Jan. 15 until April 2.” Chunestudy said she is also looking forward to the 2016 Trail of Tears Art Show, which follows the syllabary exhibit. 	--- ᎾᎯᏳᏃ ᎪᎨᏱ ᏗᎾᏛᏍᎩ ᏧᏂᎸᏫᏍᏓᏁᏗ ᎤᏙᏢᏒᎢ, ᏥᏚᏂᎸᏫᏍᏓᏁᎲᎢ ᏴᏫ ᎠᏂᎷᎬ Adam’s Corner, CHC ᏕᎧᏃᎯᏎᎲ ᏂᏧᎵᏍᏓᏅᏒ ᎠᎴ ᏄᏍᏛ ᏣᏁᎮ ᎾᎯᏳ ᎠᏂᏣᎳᎩ 1890s ᏧᏕᏘᏴᏌᏗᏒ ᎠᏂ ᏍᎦᏚᎩ ᏂᎦᎵᏍᏗᏍᎬᎾ ᏥᎨᏒ ᎣᎦᎳᎰᎹ ᏔᎵ ᏧᏕᏘᏴᏓ ᏚᎸᏫᏍᏓᏁᎴ Summer Youth Program ᏧᏪᏘ ᏗᎪᏪᎳᏅ ᏗᏍᏆᏂᎪᏙᏗ ᎠᎴ ᏗᎪᏪᎵᏍᎩ ᎨᏎ Chunestudy. --- ᎾᏊ ᏗᎦᏘᏱ ᏥᏄᎵᏍᏔᏅ ᎤᏠᏱᏊ ᎢᏳᏍᏗ ᏥᏍᏓᏩᏗᏎᏍᏗ Mickel ᏚᎸᏫᏍᏓᏁᎸᎢ ᎠᏗᏍᎨᎢ Chunestudy. ᏌᏚ ᏧᏕᏘᏴᏛ ᏚᎸᏫᏍᏓᏁᎸ ᎨᏌ Meckel, ᎣᏍᏛ ᏄᏛᏁᎴ ᎣᎯᏍᏗ ᏧᎾᏟᎶᏍᏔᏅ ᎬᏂᎨᏒ ᏂᏕᎬᏁᎲ ᎠᎴ ᎠᎾᏛᏁᎵᏍᎬ ᎠᎭᏂ ᏣᎳᎩᎯ ᏧᎾᏓᎴᏅ ᎠᏰᎵ ᎠᏆᏚᎵ ᎪᎱᏍᏗ ᎢᏤ ᎠᎴ ᏧᏓᎴᏅᏓ ᏧᎾᏟᎶᏍᏔᏅ ᎠᎴ ᎤᎾᏛᏁᎸᏗ ᎠᎩᏲᎯᏍᏗ ᎠᎭᏂ ᏣᎳᎩᎯ ᏧᎾᏓᎴᏅ ᎠᏰᎵ, ᎾᏞᎬᏊ ᎯᎸᏍᎩ ᏧᏓᎴᏅᏓ ᎠᎾᏛᏁᎵᏍᎬ ᎠᎪᏩᏛᏗ ᎨᏎᏍᏗ. ᎾᏊ ᎨᏒᎢ “ᏧᎦᎶᎩ ᎠᏂᏬᏂᏍᎩ ᏗᏟᎶᏍᏔᏅ ᏂᏓᏳᏓᎴᏅᎩ ᏣᎳᎩ ᏗᎪᏪᎶᏗ ᏧᏃᏴᎦ ᎧᏃᎮᏍᎩ” ᎤᏃᎸᏔᏂ 15 ᎤᏓᎴᏅᎮ ᎧᏬᏂ 12 ᎢᎪᎯᏛ ᎠᎪᏩᏛᏗ ᎨᏎᏍᏗ 2016 Trail of Tears ᏧᎾᏟᎶᏍᏔᏅ ᎾᎯᏳ ᏗᎪᏩᏛᏗ ᎨᏎᏍᏗ. 
--- “It will be the first time I’m completely in charge of an art show and competition, so I’m very excited about that,” she said. “And for the first time, we’re going to partner with Cherokee Art Market and also hold their youth art show and competition. So it will run concurrent, here at the Heritage Center, and the winners’ art will be up for the duration of the Trail of Tears Art Show.” 	--- “ᎩᎳ ᎢᎬᏱ ᎨᏒ ᏣᎳᎩ ᏧᎾᏟᎶᏍᏔᏅ ᎤᏂᎾᏗᏅᏗ ᏙᎦᎵᎪᏎᏍᏗ ᏧᎾᏓᎴᏅᏓ ᎠᏰᎵ ᎠᏍᏆᎵᏍᎨᏍᏗ ᎠᎾᏛᏍᎩ ᏧᎾᏟᎶᏍᏔᏅ ᎠᎾᏓᎪᏅᏗᏍᎬ, ᎣᏍᏓᏃ ᎠᎩᏰᎸᏐᎢ ᏅᏍᎩ ᏥᏂᎦᎵᏍᏗᏌᎭ,” ᎠᏗᏍᎬᎢ. “ᎠᎴ ᎢᎬᏱᎢ, ᏓᏲᏣᎵᏲᏂ ᏣᎳᎩ Art Market ᎠᎴᎾᏍᏊ ᏓᏲᎩᏍᏆᎸᎡᎵ ᏗᎾᏛᏍᎩ ᏗᎾᏟᎶᏍᏔᏅᎲᏍᎩ ᎠᎾᏓᎪᏅᏗᏍᎩ. ᏂᎬᏯᎢᏎᏍᏗ, ᎠᎭᏂ Heritage Center, ᎠᎴ ᎾᏍᎩ ᎤᎾᏓᏠᏒᎢ ᏧᎾᏟᎶᏍᏔᎾᎾᎢ ᎬᏂᎨᏒᎢ ᏄᏍᏕᏍᏗ ᏱᎪᎯᏓ ᎠᏍᏆᎵᏍᎨᏍᏗ Trail of Tears Art Show.” 
